761418054;940293989;658654020;086394555;181295043;790558344;366760422;295239072;223216938;262498536;230189940;112369169;664125645;451807471;347132854;586072051;613024767;608587048;887996691;045600901;602890053;963913174;837092953;381724793;040678900;118347695;087284329;019366152;155933287;475414928
963643416;735728645;089785889;501796932;651987063;110445176;824615845;177661233;759206236;939478685;540950543;162646648;266760231;109113298;029414828;106143221;577211301;757151777;005200590;842248267;783931502;661492974;627794308;790428242;560973524;921251910;720270909;386190249;658224837;159482762
665930513;094940962;554416620;171742596;833754904;015548843;094621801;296066747;506494154;620320960;173782709;252013538;024076883;119103424;441630598;131306195;003319957;923309538;675351539;194317038;755087218;836000369;099842916;155402555;094373521;291699248;536612121;792642038;917809301;764736169
139202447;585552094;461239503;924599456;521045381;053825472;508612352;894821004;980306090;890914162;773031901;975646502;811542296;042945287;958246817;564169245;826956873;363463383;941105912;175334157;339318910;062110688;577798922;591983377;201048613;273771830;441238880;451582362;739831590;458438881
598925627;712061838;168287412;074089632;846236754;182706610;670729297;912007774;479492722;302705588;736452065;109097873;598603240;197680315;670518680;228783070;460615069;607853046;149454802;237969915;064151333;292489712;189974443;609781294;768465590;197126109;057675855;960947995;532742504;121330852
835727984;591703557;762814994;081350230;058476709;317702628;047185517;035177100;082061336;689198795;312212288;686773063;245626671;380447305;485586548;351056850;760870640;928257792;597103681;295911780;479942359;720442155;474434684;423008098;330217549;636553408;834121731;942879128;637455253;505603450
336796494;140013907;046832328;155398744;276132297;887482897;579842962;944972023;630657920;156569522;362698542;617346316;407331830;531945207;822443549;434279853;367964268;998060842;248270843;314512040;465275270;361002799;920929970;669444828;566654268;636626113;390286880;371551148;358244146;124100692
027311309;832439177;674730235;505988108;080822496;123319876;475117438;676231313;003334490;984882093;614817279;248356173;943356972;313429867;309178305;889428049;614582762;954237073;581551117;545348204;031652905;620610142;909681587;944350155;615861352;214435299;218457070;722695616;593711785;279185504
752691183;847178574;805985190;569706789;150057185;985450912;694150025;009885745;610543003;124189381;480962100;850744545;491694877;609815621;454563338;437770952;567493620;985227423;286052329;673328967;446452209;692356183;545366870;482736048;818938879;622367548;952990195;732768583;511312285;517328877
628193891;365847002;089822752;723282163;642578122;417252313;996262184;929495830;469330660;413850232;875369992;973186149;452069161;528025880;473592769;357490771;074063400;455386105;555511088;399171300;008985206;165976148;701361449;376673405;429711777;336790337;500108325;959739213;386696170;761041254
908299940;458619646;332346072;281942627;763929898;920761851;240801386;956642461;438111168;143568134;593324145;785039268;537639554;262738125;953234379;356099408;547027172;172938161;144597275;453036933;279514715;232386613;815168866;208645370;122677276;383444804;152973633;117787591;762283875;143174697
977420755;194687360;542756225;326517198;915959930;530004404;075283209;548179766;717422071;058633995;777124512;138056392;251571346;706367907;166480905;008668817;005812184;558506389;683403730;173287212;880654811;450233075;299651182;983712443;762268723;114099319;637529611;339240918;563168704;661421477
959220348;754460525;991656673;124157849;359123370;806490242;374247360;047630092;466867566;582829113;988943625;137989327;773163162;180432028;570112479;866493730;384120673;567597526;078949159;022807372;303054432;276694105;306506348;627525813;176168034;952497525;333430193;487149708;751009614;836870637
516024174;721978408;092865669;937083605;982992814;528092290;720532196;381041539;376831922;340227338;213029951;402705260;134163574;420888834;674078167;180922419;291353497;136714611;984890818;953371374;504751022;537997155;089594459;701753275;277673245;753956141;667431398;866240590;428607842;373340913
997133579;754018809;873987531;741612597;594610020;921899550;124713060;661223211;165650550;702047036;140367221;060281357;782477363;654945769;086666371;803105850;514926397;085819267;412000418;083712641;826013581;265400062;328487291;487282791;290904688;559519948;109930081;402341319;496337522;710413381
390570929;634278508;477413070;078301140;596302796;943690406;468811441;579920118;793785541;878411023;946917559;107315823;971588270;825033960;688141415;732093186;015888446;428202739;166399289;890716872;363713098;335626466;777936945;942857818;496294688;484471173;521821657;149664525;397989156;196006461
230106232;160157890;604230440;527826544;668489433;184582189;931280872;774591989;377105122;960963136;707085122;664786116;359172439;175213385;046762708;428022172;987812637;672319681;857720821;994055828;923951322;312000466;440616596;802551225;342136154;594889697;039442906;644414244;866836488;515498762
326002155;259441799;623251457;170254956;443914052;539712286;445029313;031315494;426763478;792499323;702232300;441457395;316322667;946122236;358653519;690356395;850411711;418605420;844702013;452295563;023557281;126532039;992808535;103754606;700347065;652714961;525474725;018242450;392652095;349217601
424634105;199503930;359571042;662159667;205865165;510967418;980677978;012579736;930967155;109454878;528672001;962234242;335966859;208435357;639790974;623626725;213452682;619409821;887132838;815623497;323500939;648622067;331136182;551665652;593030881;379526762;088666334;414302938;043734860;471029998
761893691;544032181;311002178;701076958;573087619;308278111;701664554;590181493;112788000;503338381;333008590;880323218;708559770;121200775;303688158;102600247;020257208;122164994;421605902;387644846;373595399;808779571;008858447;202231832;756663903;683673800;551977956;576341322;470964392;590975275
389097220;542514365;732298485;242940323;918012279;177637404;307151112;500569918;706226335;503129319;136617719;710745043;130304033;265846693;345451621;553088028;696211231;049803739;212947883;146474188;414805417;234404691;711362144;591328507;626430934;746841825;508726482;178225272;203917603;055374781
168914331;627822968;485750225;881747820;789105922;434336759;401946747;045160049;919193525;046329461;767242607;048732269;568941471;899471997;234684383;788046754;057783889;855003433;267815548;715562842;162043274;817825442;476463829;292296531;825292347;489472143;056774312;028678756;851146659;798118081
102550435;581626728;974795416;820768319;340549944;272701850;527051939;010675610;793010300;173911529;956563927;252633353;687332476;434700258;229861022;961106299;146735149;011131398;334747081;753698881;084294655;221612990;027437957;818546240;665648553;296145857;688981091;662541830;950412448;258452024
452599880;554537946;203426845;684351441;102872604;285423763;861200950;198638185;680899236;319505718;077308692;978908157;353461722;093717979;486940389;464020920;125934046;481549601;528618271;972776186;723217266;480779582;889046578;452356550;525612235;502417361;574127212;226943407;843746591;727395808
469408180;553246696;474222507;058219295;982612839;340372192;317578368;270032685;699794092;006469520;633008647;650077926;371935799;352524681;971909687;676460484;236942761;588092780;841385897;878504953;813294792;284236388;218339989;670377229;291304904;008932688;167612767;175665411;938440018;192496285
785584157;899876764;287133595;138021787;505366320;392787949;932260279;240753243;324093672;589532550;499598696;710805381;764791592;112108642;735264880;595805543;151262376;328190641;487717469;545009845;726527194;687058800;437340679;656790219;144322689;090511347;697526668;031145234;118895382;765858230
559316978;442921761;433055492;925154547;046963413;806415556;984386449;955200254;800718659;505069171;281135566;441273417;304993163;776027959;267679233;629294339;606500295;235256721;333555138;881555924;733271252;806909469;741873126;982856925;728508040;074892845;339431551;040346185;924699489;591007838
200370172;118403843;708198649;188124231;854141397;451876642;836371958;661300429;453332959;993966103;084324419;828733078;852643157;201386838;687262825;613928046;822609262;081877147;366538949;842568932;247897471;094246657;708153828;496151148;543439929;683600958;533573431;314381375;075977198;429669012
709444957;225107827;981642434;969861386;725747043;784787902;810574441;930138151;690939970;325953846;468708169;079015410;730940571;501368259;295504283;633856039;717388791;374336128;221483775;943686182;391328880;105105212;880090742;286524310;906444668;836965428;092944525;749626359;961814748;536663634
892218219;314508555;753517180;321501047;725278316;542680341;467303957;356536613;134339474;117634179;614398235;170750509;330089682;929451359;487680610;760699624;958477125;564375073;786482143;822490522;746574120;806146884;032664859;364361889;204046364;893048146;928014495;460218323;038224781;570234159
998362076;241778080;602692497;567918234;592457415;873355036;702913163;821532572;631071837;487171473;874568111;119188788;759147796;174705572;511052253;310781244;786203912;832065865;463545887;268531950;205845387;442294875;915513065;175338889;017752692;982597631;635869682;373999648;108548125;240940056
514300711;012865840;479666826;544614571;348278601;050973565;508207448;372492672;202374565;707865620;511114266;612889901;709001957;012167472;899836944;116292431;020756700;458978509;776112863;055544351;173945141;071700443;553749346;333366958;804908676;475544431;475549377;399691342;310943460;013744930
909653005;636775783;951605308;029563293;935280209;322006777;226600051;728782984;308657831;288568344;791451913;583750191;082917798;936945400;548966941;488812965;828020670;103327183;456348884;714430910;704094086;650643651;511673241;480418218;734416641;153870253;932119470;036839225;221312106;302520220
463083983;025204158;824607764;752495753;966158647;932924952;493005237;051180360;485584400;112971795;748588104;734531274;715038931;945185046;991731243;546456874;429436702;778014713;529121415;085190393;850808311;513528914;934471114;382151611;591646198;886798490;828881031;840938364;318334382;622246194
494660409;382791712;408311694;860612260;982651892;375747545;911662403;093983037;545901211;651292824;237367425;845770332;038618974;601536468;646169547;645595292;762578229;410089068;479621151;437871130;794261842;634491864;243052957;799600780;384087887;518687863;035268837;726099289;697131369;254861936
923371502;539752268;610808381;004024197;013504382;389258595;543875106;178212050;672906918;662000647;187881489;814904273;472389978;684836604;677824522;132171716;658754078;012145795;898296043;772346393;719665107;157089669;197506097;048152826;105014524;314935689;969340498;661353584;549733360;159287096
891061612;343662286;352596089;680744998;711445151;457389259;777255183;635587057;196830612;311284564;273789218;935808058;795960697;489150345;569099220;835431411;556908956;840242923;972180420;206735957;968555533;278324492;903444156;043150256;073897997;255996178;197940581;719705621;171065551;002396560
535108669;521346923;570333412;994448012;161564522;256010845;080481173;752124940;345397929;344467119;447323756;525267225;609859586;144786162;192375236;795687471;474156278;123440569;188881117;616817204;142348328;580699479;635949881;859426555;638752413;915309209;238402910;809925058;484910815;432864411
525602357;057868388;531955104;509879637;797005218;958147956;773970206;135550513;563073462;588062231;409945424;683349806;987268806;075349414;305815485;152091009;781157670;388465490;412146268;960719091;489838936;393588497;971418492;192099634;604133592;165037662;157597018;845184828;558615700;157924052
483439985;942873000;685091953;197514118;071002302;285051322;304248124;104907391;398684874;245018711;836223953;781508972;470579457;877014764;769596332;471041956;643291571;707258256;683327315;076963757;654495143;826515492;355149658;799847471;635977872;040745861;555401656;929128874;972295825;398640800
685992723;221706684;621301303;305405248;944330616;750692935;435883740;714800368;326139854;255845820;324756333;225582454;539182430;075770602;766569738;531797779;378867709;525614153;379604554;490333896;453254020;039349110;030018408;924473633;089851328;862714505;341402587;241132847;322393621;128992797
326623843;522614968;865384440;257008422;809154463;258397711;689950739;324650531;031892103;399675475;815233263;167346722;272320054;557044841;885038125;035986158;167635479;734821512;405868507;078105045;454551241;946014109;038615338;149424375;744921174;546165144;813661889;287757270;289938332;830781939
564570916;361425651;622416450;112449521;469119248;071173728;689487802;381676787;058012710;771998574;459521183;547929711;830531010;284520862;390381241;808544643;188286222;994367129;305455566;430548080;057922356;211298311;354316065;085036656;581267737;838541343;660006709;604041211;521284737;696191320
458498776;453033214;867980567;395068266;323567575;848036160;118129174;858455592;319604257;951148915;911474822;386551896;826454941;153152999;190496489;350081233;238285935;235806031;734573155;284959920;737644390;487350132;783851425;501599796;861013047;735861626;090239483;705837889;189054243;590239046
939341002;717970294;847171819;636337215;858368629;931867143;546755444;157491775;445245643;397460203;366165299;635954961;933627895;578075369;858599172;138313792;734235392;588902974;266090917;103786010;347206011;219679302;889608722;458624488;139878650;440129746;986959313;360068462;526298916;740987868
349206614;589097587;599515100;745042171;834823779;463227470;923461615;415998950;975320676;666604696;078050146;556942229;580037913;203922052;122370679;872389922;200997931;180957058;947823285;632354855;045955805;689547693;091100400;721159802;879532090;344693322;799903142;293720653;400703736;605073371
283844780;873133770;005937390;151594945;331080604;565273514;488004471;759985531;890219747;402886159;370364207;375668680;024495038;184325270;935566548;678967214;717517999;041380301;490697282;518618257;058190920;827838155;854418943;959835377;554734920;840956354;149381792;369310108;329162958;972369459
568122981;936366229;240176835;007939800;095826184;096369506;283330634;349439804;786892613;573564462;074338838;429140533;341998578;665815624;631558934;596496450;619774090;141504716;605975164;898406106;524192001;134847159;541339319;483101854;224697075;431411894;081213604;209586116;100624545;717244003
006691207;079302470;297144045;567363930;580723754;724450703;452840200;333315495;535921129;547729847;245231844;257381325;502535426;253787505;221115931;805189630;519018548;858640005;126345158;132743068;266812574;556670100;618759296;180766620;585652690;661014980;134378335;373468964;039978215;561684282
407793491;363604424;069345077;289896538;638748883;316823431;418010792;707318377;383771247;955183963;302702014;826438421;925307096;964351032;826448018;439232054;347124910;991418012;120271691;272622762;949878027;735521165;814439926;531392862;968102300;322850286;909592077;339298433;709462180;192529609
841501030;957739893;910007870;589640676;960607322;406688498;434258051;972265402;108530089;319584915;935327627;937295119;896192428;322552673;666111157;821241275;797091768;427320932;981352668;768416008;508176880;154613918;832146457;897893909;213044690;177342239;299912144;976817744;731173015;305129071
075030595;792224611;687980751;109075804;158611888;827530920;769862845;920235687;008192891;168208600;074317271;423203347;195632099;830300325;737656424;701934701;441566938;140096370;590622766;429064899;574949936;091863629;958565931;212536023;397990936;361783598;924436627;058019844;593502918;585243896
469786076;062423546;326938281;674790765;724957287;500693867;932015654;208061877;014259146;146255765;993403013;664927777;917346406;822481500;716776739;528209347;713035840;268364147;135549665;298435454;718144840;745142887;346273788;146202397;659708981;363055543;737390083;591957164;930504006;541761265
071289687;622368814;197962379;037684090;664423247;860818729;135231657;016900520;761567941;033891304;788819950;192332692;345344515;829674758;091692951;546003345;723886700;194076283;095158417;426015106;203184311;931333824;014584764;096949809;760003465;706080709;454752487;789726692;968669819;345725330
598741284;713006934;591532348;815225043;787350775;942196765;181211915;676250093;244040514;024760341;130687726;538729792;883434173;441189222;194781903;658728255;569023829;849747001;343758602;959632018;396522063;921602583;677961685;701877516;382749000;718163741;599285233;646963219;356556614;353520815
332108518;978897959;606150062;815648048;127737469;030635434;587295080;406575890;143316541;535944731;722146024;794286294;490445082;807913476;173385367;730255950;513594131;249945528;450818548;765164956;752937041;525341791;012696933;248750361;248717616;522065480;692996968;518519671;865852529;907207227
575719770;198214902;261378217;567393220;014474860;369885568;890656730;004371175;289059091;816627866;399204306;267075403;733677537;821546070;780087819;816830204;971251822;794175759;204747508;574571360;666680046;161531568;485783221;102378458;778588998;447592732;945643212;065841066;275468590;507799381
270159009;154836730;551329591;996395297;671212755;453447991;557764010;091996107;636591071;938244107;660385549;449947508;248569041;906181498;548404100;130571835;128081629;881406973;689689841;395292888;594987660;349617322;388914529;882626487;695069532;892075425;289403736;474220305;082586284;386832973
106137986;484410056;370693915;702671626;800299674;476969569;225489913;056475949;363396859;514592501;427305895;670437462;225123910;742139608;719167464;996026622;496061750;838432655;973916745;169319341;512088977;452035882;929040670;986828156;064960472;259242397;230631540;787997224;383695398;605631623
134600977;721017865;958479319;099754822;266240879;009923377;363277105;246843865;633227063;522562576;738008609;515385134;010520066;088982058;289683985;835352900;700890624;227567766;839335478;026022433;430944787;969220877;914723187;881126092;723655292;507313230;473027131;748145061;480230051;183400657
370903682;065609708;556049456;709665320;323987972;717798368;125511781;208377622;267758762;846954228;755818640;585481371;957091405;339016005;857409141;250136483;402062822;584719813;860310448;873012367;746941030;650743836;167606203;150975012;313125471;964621125;729097924;602102990;973637266;563717641
730637263;526316120;846838717;579164518;118337032;491062034;357458559;348100361;596813746;578673658;248868431;797377561;777814275;818608918;881197965;953554244;253593043;804710741;276432250;107381785;206078891;568283093;176544749;616355120;228353495;107320183;966171346;932171878;914252746;236441792
432141690;103034000;393676787;756367623;255385796;108130285;271702352;817363379;922098844;352818205;269951789;183527966;772783567;744938871;915410387;072641527;390287917;242429613;758977309;285328041;808888573;760689621;301898597;048979559;641219841;683661098;244054783;466222782;558088009;742160603
825595940;874041601;286423006;500221249;306544417;180460218;548097049;414296131;487828883;085914444;525398347;785752672;107919879;235816677;196311058;371268694;704125144;181474479;069600088;274294418;302987583;357970510;162688734;588184958;644550104;494052232;606522629;806247215;360411089;355893904
701925409;882198105;636453587;187352851;093290485;017665561;802052445;050688994;486592474;460865818;157719768;910032626;125375879;850527332;800207969;074948166;903306070;534023314;981450173;216608124;301419515;633578540;851255731;003517366;362498985;982482690;078228576;222186456;805191061;708855946
502542016;494403053;926988711;188677699;195071800;619694362;947153696;601414573;996959762;911811223;120165061;430805398;466606855;107284838;439192032;453445889;265505465;135922065;159664803;654413261;812630704;477694875;193163014;630979880;002459518;227714120;048693451;802846548;717502603;153889457
209930612;273281266;296529175;445956665;291847336;548222860;436554957;923563480;154670286;458417246;114222206;273815758;453773495;225747805;390016006;895991451;207049986;850060179;274978373;285367379;711790120;031490316;775492135;436842596;573374729;754171521;839692210;093809248;905726623;250020156
306976696;819461925;249492200;974907260;017727857;437192307;075677033;027674636;332028151;069082557;676796966;482678218;007804789;947785613;013660523;487633635;165224667;986746706;870449479;377281338;622393734;481173896;682371678;652909824;938193218;991774898;963389696;145346022;212529791;472043477
563066078;011905419;894265885;962423183;690924470;368422662;289724877;995142957;496664433;425035429;359443331;357883027;352973899;854605383;963581023;087749178;760646565;608671416;761896717;585712276;623610899;177332077;902134064;629835236;302121534;581922802;282595540;485714461;103502495;926052229
369857230;842165581;110016454;987833147;325573635;525588150;301540555;040227292;435227606;224411714;262518178;220929127;387065971;167164223;508624507;846300708;643603766;868814795;226050108;262502887;655360595;007826887;618189549;383072658;961313892;539085507;728287061;841994200;840546230;422282688
992861273;029171625;987669117;560355544;326531995;706472669;359161337;804536448;062432099;219748598;166859412;223992942;556199709;720942026;165938373;599374313;047763937;949294213;994200898;503805342;762271620;729127715;200508474;567992839;174686649;932562626;180371681;483412186;175590857;469639214
032882037;026901354;648284914;831916278;439231282;135962370;499166473;426826934;069732927;986881320;492020967;405668998;341012790;789201882;536026782;992880808;961425171;997832678;901465195;671208328;082278788;927774396;013874971;581121144;255545289;395461114;275651577;595063666;361138684;528174005
854202999;681446922;146483678;011481670;816193109;808886492;682718791;990721349;496873886;656553075;438959068;620670465;705718132;633899842;199068821;597090780;184533032;849181293;385305265;169421998;369493636;342770841;804815460;560440357;509448693;956112512;022031506;646648108;126248516;560482329
805779463;394618685;171223769;680440921;766880247;466755962;158585575;609094788;584399388;503452199;677655013;590210633;914738617;468581512;764165913;055616679;215811754;927124433;781771189;430136195;228920846;549920121;138375277;832327469;662117166;006932531;663814823;677946404;259126882;393369130
289237627;615783382;584850168;437663721;175370143;981437747;845788612;496197887;191197700;936238055;145794907;181084305;108253783;707645317;919818031;417495008;171847515;711110229;088186003;224618669;279457476;026343032;117258051;390922630;492074184;702527658;296749306;243367087;385989783;893298176
490346506;754539106;902496584;742090512;652877769;904234637;981801149;586409314;646718074;696245019;657162935;801049174;234658716;457298353;716526496;669616895;245140965;690764310;991259688;649497254;753369856;338987059;523140905;067820718;374310911;201969207;695090143;283518322;403424245;848429314
144112186;317246281;309769452;981382296;609789784;526176466;214745480;477813662;823963394;179410692;281982598;516427012;241370651;685052107;677674421;296827961;888145896;388745060;012066550;102914386;883148427;096759177;281252774;394208309;013329403;701916410;843464355;433826706;570210246;057953458
034207398;283769963;898701097;933729778;800536877;076472542;762645234;688229766;211484373;780506230;920004568;927031418;651146455;907812198;093133246;949662676;486582519;189940645;988543150;648243373;349020348;680387840;713625252;004523511;989312411;684040101;594503735;911663424;005830150;423512349
221256845;134723850;929327853;918101374;766861375;154884589;846520740;760264520;404890276;760965115;025282273;680259971;306643949;258083532;903246515;176929009;516514416;902585672;852225083;814423372;092504640;990844893;300361261;735046622;361630653;668682461;861207025;152993396;034642575;948705313
059654611;472164462;737951407;210092644;345916539;840603067;946699413;875123682;600367608;648198508;897124438;148861675;338943984;360069542;700987307;368205224;725904185;717195247;065949021;366479364;622601830;858878665;597989639;905936899;684269450;004238834;710654649;096272788;828526558;475096317
857159486;752495871;294764716;309159908;325471064;964873483;455566863;609622486;975732601;274462612;340198858;196035440;629598566;457929307;036200062;967429692;426963143;345987396;885766520;412223992;634214645;014162810;602939560;009375709;782887665;386505299;138567000;148107415;044377646;425644096
002605280;439680686;179665127;368177729;687672126;017622655;635982175;691936361;060574036;366278044;477768403;836873034;868439464;897201466;049165429;575864110;745483376;032841002;455295601;466962578;599872920;798254447;937349731;432075497;945180121;745685208;945789995;437173167;558608265;479459186
200787627;190181728;489854280;833868814;487664669;034290265;551375875;256653175;828201530;612471215;515431707;431016383;864881168;752693815;292996751;042432874;735819124;840945466;848612454;474711863;592702372;422960156;389385376;654296580;322621182;443670368;017038508;928565962;905450784;405025628
421583467;364011484;060243954;762044590;323413302;710852672;488866212;857830721;435537972;431660151;545249651;453701720;748538706;514895867;663012063;918871903;112773302;454046904;248035754;453159495;166025273;598084062;441981101;420075548;859249281;486211854;292221280;266349048;232778541;550839192
247668203;092193078;941951791;511107339;705798450;637956572;507666566;119589062;725293190;943411917;684325621;493478153;817161926;656672848;098756811;357850774;247555949;062284109;064101891;563924254;310719811;645337067;909777610;560973810;526172571;190218869;000777246;288192073;806892684;351584168
956502473;381478647;814648272;782386925;887832558;969433643;589802020;611149016;207378385;395600928;891661284;145716985;194313897;167854068;296778303;793156848;651295257;539597782;795835472;069288267;094986067;670647148;815743919;367939734;248697219;025827954;457473266;163957814;870629638;124020140
853237104;973438665;612252281;073501506;890512209;226061883;596390223;063831994;567429069;026222053;968329370;664169983;968271769;316907413;889089940;797437854;848506400;613963930;766596077;047512463;769730597;155764837;599538241;446358242;390198594;131931466;390772759;873463911;307141371;878871798
076827140;365082005;720050514;666843021;821283359;893805905;512939735;403944282;198535209;479135568;723035253;235402740;136045989;499178749;674009006;216558041;615867032;240354248;494528462;482291756;349330891;210998348;986792459;426594052;552589117;302490683;139577514;110526003;877699245;185043395
431735500;116753367;814979516;972914731;895853131;685311931;169197914;093778367;312068953;076585420;589707966;018892181;940948536;051326348;202568619;785199543;573538193;364326336;704097582;764046089;099063302;462832745;882148497;536592996;131504942;658451754;339476253;879478369;808783625;697342183
544607009;682822163;040138152;859655775;216207006;433911535;358170815;894464196;849853544;196986972;214463803;731569906;622241684;995279917;499308914;045734637;030627086;930138501;387368823;382099622;019106725;006858966;918268974;190855176;515078630;766755231;607282143;289135394;816486461;390500010
